frame,track,x,y,width,height,angle,n
2,1,323.465005496519,683.350091608648,102.014183269566,211.61735475095,88.1487468279216,13645
3,1,325.195401459854,683.506131386861,102.268231690352,210.091273648238,88.2263351665527,13700
4,1,325.309508244352,683.474467930559,102.352066558521,210.25933916408,88.2826557001306,13767
5,1,325.197711471611,683.335602549247,102.516856067924,209.554626155096,88.1704614990386,13808
6,1,325.361240421113,683.681587051493,103.246340790862,209.959800852373,88.2057084395177,13963
7,1,325.388564511535,683.704286528055,103.309159795363,211.136002307457,88.2578623679701,14044
8,1,325.99345847554,684.192619453925,104.15338643689,209.227339497612,88.3199608172268,14064
9,1,328.568128675689,684.569687522143,104.791355028011,206.464413688369,88.2663643680338,14113
10,1,331.805957446809,684.774397163121,105.367737919287,203.376657267885,88.2139313911736,14100
11,1,335.457904815944,685.220653947089,106.233690742907,199.391739101132,88.4072209754034,14099
12,1,337.500605197579,685.986258454966,107.197068306198,195.780848380006,88.5319606899645,14045
13,1,339.37394624973,686.272498018589,107.150453541075,194.329036629194,88.670301544508,13879
14,1,340.830929024812,686.25577034045,107.269342610247,193.438688339122,88.7485812760849,13864
15,1,342.462593783494,686.077170418006,107.287608461418,194.380305410336,88.7464962727302,13995
16,1,344.976744186047,686.752898194337,108.404052327542,193.926168621511,88.9489636020622,14233
17,1,347.442913522121,687.308730873087,109.429743327893,193.909992930026,88.8044736549628,14443
18,1,350.915744622363,687.438251666552,109.967087812904,193.645592656011,88.9211783341416,14551
19,1,354.949719907091,687.277565241153,109.998850336997,194.807883236481,88.9951717032457,14638
20,1,355.848838001772,688.314182512097,111.341365152543,193.808900328388,88.9015063022119,14673
21,1,357.230857528697,689.618568534774,113.189054416161,191.390617335001,88.7310145341237,14810
22,2,390.536304985337,761.123049853372,62.4351225419538,180.078136464652,75.0083788700074,8525
22,1,330.39078932802,723.884202369091,67.0996742023048,189.687101464105,69.509861660322,9033
23,2,386.877803203661,745.992791762014,80.7420849894662,175.963065591697,56.4837199593503,8740
23,1,342.524248302619,688.428806983511,88.4899657042823,176.042120781776,69.3053172614892,10310
24,1,363.874310061005,712.982327878377,177.592837361093,198.476968355844,129.139807153101,20654
25,1,367.005762953896,715.40376376989,172.809329091932,187.754450326074,141.840895560253,19608
26,1,363.611471808641,711.27517695875,161.860728913267,195.863330839653,98.8412294482541,20485
27,1,363.431288659794,712.890979381443,157.526457065117,189.152106817562,99.6989360918656,19400
28,1,363.171775562155,713.852248621129,170.156599690434,181.03440148433,136.443270630735,18856
